# FuelCalculationMethod = MassAirFlow
Time, Latitude (deg), Longitude (deg), Vehicle speed (MPH), Accel X (g), Accel Y (g), Accel Z (g), Engine RPM (RPM), Actual engine - percent torque (%), Instant fuel economy (MPG), Total fuel economy (MPG), Fuel rate (gal/hr), Rotation Rate X (deg/s), Rotation Rate Y (deg/s), Rotation Rate Z (deg/s), Roll (deg), Pitch (deg), Engine coolant temperature (C), Intake manifold absolute pressure (psi), Intake air temperature (C), Mass air flow rate (lb/min), Time since engine start (sec), Engine oil temperature (C), Engine fuel rate (gal/hr), Driver's demand engine - percent torque (%), Engine reference torque (lb•ft), Boost (psi), Acceleration (g), Acceleration (Avg) (g), Engine Power (hp), Engine Torque (lb•ft), A/F Commanded, A/F Actual, Fuel Remaining (gal), GPS Speed (MPH), Accel (Grav) X (g), Accel (Grav) Y (g), Accel (Grav) Z (g), Distance traveled while MIL is activated (miles), Total engine run time (sec), Total idle run time (sec), Altitude (ft)
02/23/2017 05:14:31.6679 PM,33.77687,-84.39147,24.85485,-0.00463258,-0.0005500874,0.0542783,2188.5,0,19.1459,21.07208,1.298181,-0.2004852,-2.186005,1.899414,-3.852227,-21.35125,43,11.89309,27,1.954071,96,0,0,0,0,-2.175566,0.07777416,0.09137604,17.7995,94.1382,14.63514,14.39893,7.411765,23.59968,0.06988525,-0.9135895,-0.4044647,0,0,0,948.5115
02/23/2017 05:14:32.1709 PM,33.77687,-84.39135,24.85485,0.04116331,-0.04828254,0.04082727,1721.5,0,19.1459,21.07208,1.298181,-4.424988,-2.476303,1.711716,-2.117406,-22.77919,43,11.89309,27,1.954071,96,0,0,0,0,-2.175566,0.07777416,0.09137604,17.7995,54.30439,14.63514,14.39893,7.411765,23.82337,0.01264954,-0.857132,-0.4179077,0,0,0,947.9904
02/23/2017 05:14:33.1424 PM,33.77687,-84.39123,24.23348,0.04397048,-0.06663255,0.04444341,1663.5,0,28.13422,21.07761,0.8613523,-0.6818848,-1.335205,0.7366943,-2.827366,-23.83937,43,4.641208,27,1.29654,96,0,0,0,0,-9.427453,0.003020713,0.08960799,11.8101,37.28762,14.64586,14.10244,7.411765,24.02469,0.001449585,-0.8344879,-0.4436646,0,0,0,947.3064
02/23/2017 05:14:34.1609 PM,33.77686,-84.39113,22.99073,0.02431235,0.009938458,0.03371655,1663.5,0,38.04763,21.08523,0.604262,-0.8048248,-1.395493,0.7977448,-1.298029,-27.11902,43,3.770981,27,0.910224,108,0,0,0,0,-10.29768,-0.03208114,0.08225115,8.285103,37.28762,14.64586,14.02385,7.411765,22.95097,0.0001220703,-0.9013977,-0.4788055,0,0,0,945.028
02/23/2017 05:14:35.1729 PM,33.77686,-84.39104,21.12662,-0.05296635,-0.03911823,0.006832465,1482.5,0,38.04763,21.08523,0.604262,-0.6146851,0.6756744,1.214767,-1.961742,-27.70868,43,3.916019,27,0.910224,108,0,0,0,0,-10.15264,-0.05935368,0.0695412,8.285103,29.35197,14.64586,29.26269,7.411765,21.13905,0.08676147,-0.8444824,-0.4583588,0,0,0,943.4078
02/23/2017 05:14:36.2187 PM,33.77686,-84.39094,21.12662,-0.02891994,0.008320182,-0.003015877,1371.5,0,39.95735,21.09113,0.5287293,-0.245224,1.405716,1.394669,-4.198543,-27.03362,43,3.770981,27,0.796446,108,0,0,0,0,-10.29768,-0.05935368,0.0695412,7.249465,27.76158,29.26269,14.56325,7.411765,20.04295,0.09410095,-0.8943329,-0.4316254,0,0,0,940.7553
02/23/2017 05:14:37.1496 PM,33.77686,-84.3908,19.88388,0.02159617,0.0147944,-0.001874725,1184.5,0,45.23387,21.09912,0.4395795,0.4208832,-1.583923,0.3128967,-3.554704,-24.33351,43,7.541962,27,1.323,108,0,0,0,0,-6.526698,-0.05922842,0.05110745,6.027122,26.72447,19.75762,13.57331,7.411765,20.11006,0.03593445,-0.926239,-0.3989105,0,0,0,937.9695
02/23/2017 05:14:38.1307 PM,33.77686,-84.39071,19.88388,0.03697647,-0.03140523,-0.004992819,1112,0,20.99042,21.09667,0.9472836,-0.8696747,-3.469101,-0.2894745,-2.239923,-24.30336,43,4.351132,27,1.924965,108,0,0,0,0,-9.717528,-0.02311562,0.04042713,12.98831,61.34539,13.30987,13.57331,7.411765,20.13243,-0.009109497,-0.8708649,-0.4120636,0,0,0,937.199
02/23/2017 05:14:39.1607 PM,33.77686,-84.39063,20.50525,0.03495534,-0.04458956,0.1190613,1063.5,0,43.92786,21.10565,0.4667937,-0.01681519,-3.285919,0.868866,-0.1327423,-29.04133,43,4.061057,27,0.639009,108,0,0,0,0,-10.0076,0.01069008,0.03170175,6.40026,31.6078,13.23128,12.59052,7.411765,19.68504,-0.04057312,-0.8262177,-0.6169891,0,0,0,936.6945
02/23/2017 05:14:40.1674 PM,33.77686,-84.39056,17.39839,0.004208027,-0.01918481,0.02683557,1036,0,35.22863,21.10938,0.4938709,-0.5547638,-1.400009,-0.4207611,1.49943,-32.9361,43,4.061057,27,0.672084,108,0,0,0,0,-10.0076,-0.06249608,-0.0004635541,6.771519,34.32894,13.29201,12.71912,7.411765,16.08357,-0.0255127,-0.8321686,-0.5719299,0,0,0,936.7362
02/23/2017 05:14:41.1596 PM,33.77686,-84.39051,11.80605,-0.07632991,0.03423832,-0.09308047,1036,0,26.34891,21.11075,0.448066,0.6134491,1.157303,0.787674,0.6540223,-33.4743,43,4.061057,27,0.612549,108,0,0,0,0,-10.0076,-0.1679684,-0.03416274,6.143483,34.32894,13.29201,13.16252,7.411765,12.415,0.07028198,-0.8850555,-0.4499054,0,0,0,937.7601
02/23/2017 05:14:41.2723 PM,33.77686,-84.39051,11.80605,-0.1079026,0.01692702,-0.07664832,1036,0,26.34891,21.11075,0.448066,0.06887817,2.559326,0.5973511,-0.8421928,-32.02931,43,4.061057,27,0.612549,108,0,0,0,0,-10.0076,-0.1679684,-0.03416274,6.143483,34.32894,13.29201,13.16252,7.411765,12.415,0.1156616,-0.8730316,-0.4533997,0,0,0,937.7601
02/23/2017 05:14:42.1366 PM,33.77686,-84.39043,9.320568,-0.09679098,-0.008356235,-0.02322493,884.5,0,18.94606,21.11087,0.4919528,0.02243042,16.10669,9.796326,-7.350817,-29.42035,43,4.49617,27,0.682668,108,0,0,0,0,-9.572491,-0.1456856,-0.05752604,6.745219,36.47967,13.49205,14.42394,7.411765,10.89388,0.1970978,-0.8563385,-0.4794312,0,0,0,940.0042
02/23/2017 05:14:43.1271 PM,33.77686,-84.39041,9.320568,-0.1690713,0.000899032,0.01093337,870,0,18.94606,21.11087,0.4919528,0.5189972,27.21494,18.58112,-11.68915,-25.6713,43,6.091585,27,0.682668,108,0,0,0,0,-7.977076,-0.05090334,-0.05989824,6.745219,40.72029,13.95286,15.22812,7.411765,9.439871,0.3808594,-0.87677,-0.4717255,0,0,0,940.3783
02/23/2017 05:14:44.1281 PM,33.77686,-84.39039,13.04879,-0.103715,0.01978592,-0.08793429,1480,0,5.6894,21.09441,1.638234,-0.992981,25.92476,13.03905,-13.14243,-18.70704,43,10.15264,27,2.350971,108,0,0,0,0,-3.916019,0.08340176,-0.04144984,22.46201,79.71148,14.41724,14.11673,7.411765,7.583214,0.410141,-0.9272003,-0.3214111,0,0,0,943.7124
02/23/2017 05:14:45.1488 PM,33.77686,-84.3904,13.04879,0.01980518,-0.04472025,-0.1082104,2047,0,5.699598,21.07274,2.289424,-1.872787,10.06557,3.544998,-13.68555,-12.86501,46,15.374,27,3.394818,108,0,0,0,0,1.30534,0.08340176,-0.04144984,31.39054,80.54064,14.63157,14.11673,7.411765,7.04635,0.2804413,-0.9055328,-0.157196,0,0,0,944.4489
02/23/2017 05:14:46.1311 PM,33.77703,-84.39042,24.23348,-0.01110794,0.06673541,-0.05656883,2047,0,3.589168,20.95226,6.751837,-0.1265869,2.079742,2.915253,-12.35347,-11.2537,46,15.374,27,10.16064,120,0,0,0,0,1.30534,0.2126571,-0.0109506,92.57519,80.54064,14.63157,14.68828,7.192157,15.97172,0.2619476,-1.049347,-0.1758575,0,0,0,946.2034
02/23/2017 05:14:47.1267 PM,33.77712,-84.39043,29.20445,-0.002963962,-0.002495746,-0.08839888,2404,0,4.271458,20.89277,6.837114,-0.07147217,-0.4811096,1.952423,-9.597793,-10.32065,46,16.09919,27,10.28897,120,0,0,0,0,2.030528,0.2519365,0.0208082,93.74444,202.2527,14.63157,14.11673,7.192157,16.88887,0.2204437,-0.9856415,-0.1011963,0,0,0,943.3488
02/23/2017 05:14:48.1261 PM,33.77723,-84.39045,36.6609,0.1473415,-0.01722585,0.08102812,2819.5,0,4.271458,20.89277,6.837114,-0.5750122,-6.51561,-0.4573517,-4.733679,-12.65598,46,15.95415,27,10.28897,120,0,0,0,0,1.885491,0.2739981,0.05569471,93.74444,174.6254,14.63514,14.8066,7.192157,21.00483,-0.0947876,-0.9639282,-0.2896118,0,0,0,943.8572
