# FuelCalculationMethod = MassAirFlow
Time, Latitude (deg), Longitude (deg), Vehicle speed (MPH), Accel X (g), Accel Y (g), Accel Z (g), Engine RPM (RPM), Actual engine - percent torque (%), Instant fuel economy (MPG), Total fuel economy (MPG), Fuel rate (gal/hr), Rotation Rate X (deg/s), Rotation Rate Y (deg/s), Rotation Rate Z (deg/s), Roll (deg), Pitch (deg), Engine coolant temperature (C), Intake manifold absolute pressure (psi), Intake air temperature (C), Mass air flow rate (lb/min), Time since engine start (sec), Engine oil temperature (C), Engine fuel rate (gal/hr), Driver's demand engine - percent torque (%), Engine reference torque (lb•ft), Boost (psi), Acceleration (g), Acceleration (Avg) (g), Engine Power (hp), Engine Torque (lb•ft), A/F Commanded, A/F Actual, Fuel Remaining (gal), GPS Speed (MPH), Accel (Grav) X (g), Accel (Grav) Y (g), Accel (Grav) Z (g), Distance traveled while MIL is activated (miles), Total engine run time (sec), Total idle run time (sec), Altitude (ft)
02/27/2017 06:21:40.1688 PM,33.91066,-84.52769,14.29154,0.01978082,0.05833504,0.003252634,1447.5,0,8.765573,25.24941,1.630417,0.2829895,-7.19104,-1.306091,0.6637677,-15.65316,38,10.58776,15,2.454165,90,0,0,0,0,-3.625943,0.06605199,0.0159836,22.35483,81.11231,14.63514,15.16382,4.666667,14.00322,-0.04222107,-1.023163,-0.2813873,0,0,0,1048.202
02/27/2017 06:21:41.1207 PM,33.91073,-84.5277,16.77702,0.04092998,-0.01100365,-0.007353888,1536.5,0,9.338546,25.24469,1.796535,-0.9961395,-7.06897,-2.710297,1.942783,-15.77216,38,10.58776,14,2.704212,90,0,0,0,0,-3.625943,0.06936466,0.02162229,24.63249,84.19955,14.63514,15.16382,4.666667,15.14406,-0.08010864,-0.9561615,-0.2819519,0,0,0,1049.027
02/27/2017 06:21:42.1236 PM,33.9108,-84.52769,17.39839,0.02592546,-0.07169273,-0.02030011,1536.5,0,9.306512,25.24029,1.869486,-0.08924866,-9.262665,-2.08905,3.982786,-15.50672,38,10.58776,14,2.814021,90,0,0,0,0,-3.625943,0.0534923,0.01878904,25.63273,84.19955,14.63514,14.76374,4.666667,16.30727,-0.09179688,-0.8910675,-0.2623138,0,0,0,1050.016
02/27/2017 06:21:43.1340 PM,33.91085,-84.52768,18.64114,0.06992897,-0.0102427,0.01630453,1382.5,0,10.81534,25.23604,1.723583,2.724594,-10.85876,-3.052399,4.735539,-14.69807,38,10.87783,14,2.594403,90,0,0,0,0,-3.335868,0.03119524,0.0151121,23.63224,97.37866,14.63514,14.55611,4.666667,17.20204,-0.1680756,-0.9552002,-0.2999268,0,0,0,1051.797
02/27/2017 06:21:44.1299 PM,33.91095,-84.52764,19.88388,0.05242229,0.02066685,-0.01883818,1403.5,0,10.81534,25.23604,1.723583,0.2084808,-12.12813,-2.80629,6.540848,-14.40981,38,10.87783,14,2.594403,90,0,0,0,0,-3.335868,0.04511242,0.02502469,23.63224,88.4355,14.63514,14.64541,4.666667,18.20866,-0.1847076,-0.9913788,-0.2633362,0,0,0,1053.451
02/27/2017 06:21:45.1286 PM,33.911,-84.5276,19.88388,0.06632042,-0.003157452,0.01350492,1455.5,0,11.03551,25.23277,1.801808,-1.200653,-12.85527,-3.231522,7.587998,-13.97045,38,10.87783,14,2.71215,90,0,0,0,0,-3.335868,0.04511242,0.02502469,24.70479,89.14626,14.63157,14.64541,4.666667,19.3495,-0.2233582,-0.9711304,-0.2965546,0,0,0,1056.178
02/27/2017 06:21:46.1297 PM,33.91111,-84.5275,21.12662,0.006598468,-0.05321546,-0.02563158,1531,0,11.6485,25.22911,1.813677,-1.26033,-12.79507,-3.536621,8.49269,-14.31175,42,11.16791,14,2.729349,90,0,0,0,0,-3.045793,0.04696293,0.04130877,24.86753,85.30834,14.63871,14.71685,4.666667,20.80351,-0.1877441,-0.9021301,-0.2445526,0,0,0,1059.704
02/27/2017 06:21:47.1236 PM,33.91116,-84.5274,22.36936,-0.01534261,-0.0005586239,0.01416652,1531,0,11.6485,25.22911,1.813677,-0.2902832,-13.40253,-1.88678,8.185243,-14.51951,42,11.16791,14,2.729349,104,0,0,0,0,-3.045793,0.03756173,0.05012962,24.86753,85.30834,14.63871,14.68828,4.666667,21.78776,-0.1601715,-0.9492798,-0.2892761,0,0,0,1061.066
02/27/2017 06:21:48.1085 PM,33.91119,-84.52733,22.36936,0.01069348,-0.08247366,-0.08266614,1277,0,13.86539,25.22561,1.613323,-0.1501923,-11.4001,-4.151077,9.149742,-14.50721,42,11.02287,14,2.429028,104,0,0,0,0,-3.19083,0.03756173,0.05012962,22.12045,90.97818,14.63514,14.77445,4.666667,19.88636,-0.1970978,-0.8726959,-0.1914825,0,0,0,1062.87
02/27/2017 06:21:49.0878 PM,33.91121,-84.52721,22.99073,-0.07362748,-0.02070045,0.0266272,1299,0,13.81078,25.22269,1.664695,-0.2655334,-6.580139,-1.309814,8.281379,-15.57608,42,10.87783,14,2.505762,104,0,0,0,0,-3.335868,0.02964164,0.05097891,22.82482,92.28525,14.63514,14.77445,4.666667,20.17717,-0.07785034,-0.9242401,-0.3047638,0,0,0,1063.746
